Time_seconds,OmegaX_[deg/s],OmegaY_[deg/s],OmegaZ_[deg/s],AccX_[m/s/s],AccY_[m/s/s],AccZ_[m/s/s],Temperature_[C]
3.286,0.0610352,0.0000000,0.0000000,-0.3640430,-0.1820215,9.8770609,31.42
3.297,0.0000000,-0.0610352,0.0000000,-0.3736230,-0.1820215,9.8531103,31.42
3.308,0.0000000,-0.0610352,0.0000000,-0.3640430,-0.1772314,9.8770609,31.42
3.319,0.0000000,-0.0610352,0.0000000,-0.3688330,-0.1916016,9.8962212,31.42
3.330,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1868115,9.8770609,31.43
3.341,0.0000000,0.0000000,0.0610352,-0.3832031,-0.1676514,9.8818502,31.42
3.352,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1676514,9.8770609,31.41
3.363,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1580713,9.8722706,31.40
3.374,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1484912,9.9058008,31.42
3.385,0.0000000,0.0610352,0.0000000,-0.3448828,-0.1580713,9.8818502,31.42
3.396,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1580713,9.8722706,31.41
3.407,0.0000000,0.0000000,0.0000000,-0.3400928,-0.1772314,9.8818502,31.41
3.418,0.0610352,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8962212,31.42
3.429,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1628613,9.9010105,31.43
3.440,0.0610352,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8674803,31.42
3.451,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1868115,9.8962212,31.41
3.462,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1772314,9.9058008,31.41
3.473,-0.0610352,0.0000000,0.0000000,-0.3736230,-0.1628613,9.8866405,31.41
3.484,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1628613,9.8914309,31.41
3.495,0.0000000,0.0000000,-0.0610352,-0.3448828,-0.1580713,9.8818502,31.43
3.505,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1772314,9.8770609,31.43
3.516,0.0610352,0.0610352,0.0000000,-0.3448828,-0.1772314,9.8674803,31.43
3.527,0.0610352,0.0610352,0.0000000,-0.3544629,-0.1868115,9.9249611,31.43
3.538,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1868115,9.9249611,31.43
3.549,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8962212,31.43
3.560,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8914309,31.41
3.571,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1580713,9.9153805,31.42
3.582,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1580713,9.8674803,31.42
3.593,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8914309,31.41
3.604,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1820215,9.8914309,31.41
3.615,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8674803,31.42
3.626,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8722706,31.41
3.637,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1820215,9.8722706,31.42
3.648,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1772314,9.8818502,31.41
3.659,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8818502,31.40
3.670,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8914309,31.39
3.681,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1628613,9.9010105,31.41
3.692,0.0610352,0.0000000,-0.0610352,-0.3592529,-0.1676514,9.8818502,31.42
3.703,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1868115,9.8914309,31.42
3.714,-0.0610352,0.0000000,0.0000000,-0.3592529,-0.1868115,9.8914309,31.42
3.725,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1916016,9.8962212,31.42
3.736,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8866405,31.42
3.747,0.0610352,0.0000000,-0.0610352,-0.3544629,-0.1772314,9.9010105,31.42
3.758,0.0610352,0.0000000,-0.0610352,-0.3544629,-0.1724414,9.8962212,31.43
3.769,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1868115,9.8914309,31.43
3.780,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.9058008,31.42
3.791,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1580713,9.8914309,31.41
3.802,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1580713,9.8818502,31.41
3.813,0.0000000,-0.0610352,0.0000000,-0.3640430,-0.1724414,9.8914309,31.42
3.824,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8866405,31.41
3.835,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1676514,9.8818502,31.41
3.846,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1676514,9.9153805,31.41
3.857,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1772314,9.8914309,31.41
3.868,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8866405,31.41
3.879,0.0000000,0.0000000,-0.0610352,-0.3879932,-0.1580713,9.8674803,31.41
3.890,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8914309,31.41
3.901,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1676514,9.9153805,31.42
3.912,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1724414,9.9058008,31.40
3.923,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.9058008,31.40
3.934,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8962212,31.42
3.945,-0.0610352,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8962212,31.42
3.956,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1532813,9.9058008,31.41
3.967,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1532813,9.8866405,31.42
3.978,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8818502,31.41
3.989,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8818502,31.41
4.000,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8866405,31.41
4.011,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1724414,9.8770609,31.42
4.022,0.0000000,0.0610352,-0.0610352,-0.3640430,-0.1724414,9.8579006,31.43
4.033,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1676514,9.8674803,31.42
4.044,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1724414,9.8914309,31.41
4.055,0.0610352,0.0610352,0.0000000,-0.3496729,-0.1772314,9.9153805,31.41
4.066,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8914309,31.39
4.077,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8722706,31.41
4.088,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.9105911,31.42
4.099,-0.0610352,0.0610352,0.0000000,-0.3592529,-0.1628613,9.8674803,31.42
4.110,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8914309,31.42
4.121,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1772314,9.8674803,31.42
4.132,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1868115,9.9201708,31.40
4.143,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1676514,9.9058008,31.42
4.154,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.9105911,31.42
4.165,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8818502,31.41
4.176,0.0000000,-0.0610352,0.0000000,-0.3400928,-0.1676514,9.8866405,31.41
4.187,0.0000000,-0.0610352,0.0000000,-0.3592529,-0.1724414,9.8531103,31.41
4.198,-0.0610352,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8483200,31.43
4.209,-0.0610352,0.0000000,0.0000000,-0.3496729,-0.1724414,9.8626900,31.42
4.220,0.0000000,0.0610352,0.0610352,-0.3544629,-0.1724414,9.8866405,31.40
4.231,0.0000000,0.0000000,0.0000000,-0.3832031,-0.1676514,9.8818502,31.42
4.242,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.9105911,31.43
4.253,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1916016,9.8914309,31.42
4.264,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1772314,9.8962212,31.42
4.275,0.0610352,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8914309,31.42
4.286,0.0000000,0.0000000,0.0000000,-0.3832031,-0.1724414,9.8962212,31.42
4.297,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8722706,31.41
4.308,0.0000000,0.0610352,-0.0610352,-0.3688330,-0.1772314,9.8722706,31.42
4.319,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1868115,9.8722706,31.41
4.330,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1916016,9.8722706,31.42
4.341,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1676514,9.9105911,31.42
4.352,-0.0610352,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8914309,31.42
4.363,-0.0610352,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8770609,31.40
4.374,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.8722706,31.40
4.385,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1724414,9.9249611,31.42
4.396,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8914309,31.41
4.407,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8818502,31.42
4.418,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8914309,31.42
4.429,0.0000000,0.0610352,0.0000000,-0.3400928,-0.1820215,9.8722706,31.42
4.440,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8722706,31.41
4.451,0.0000000,-0.0610352,0.0000000,-0.3496729,-0.1724414,9.9105911,31.42
4.462,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8818502,31.42
4.473,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1820215,9.8674803,31.43
4.484,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1580713,9.9010105,31.41
4.495,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1676514,9.9249611,31.39
4.505,0.0610352,0.0610352,0.0000000,-0.3592529,-0.1772314,9.8818502,31.40
4.516,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1868115,9.9058008,31.40
4.527,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1820215,9.8962212,31.40
4.538,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1724414,9.8962212,31.42
4.549,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1963916,9.8818502,31.41
4.560,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8818502,31.42
4.571,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1820215,9.9010105,31.42
4.582,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1628613,9.8866405,31.41
4.593,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8674803,31.42
4.604,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.9010105,31.42
4.615,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8579006,31.42
4.626,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.9105911,31.42
4.637,0.0000000,-0.0610352,0.0000000,-0.3544629,-0.1772314,9.8818502,31.42
4.648,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1916016,9.8722706,31.40
4.659,0.0000000,0.0000000,0.0000000,-0.3927832,-0.1820215,9.8818502,31.41
4.670,-0.0610352,0.0610352,0.0000000,-0.3832031,-0.1772314,9.8914309,31.42
4.681,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1628613,9.8626900,31.42
4.692,0.0000000,0.0000000,-0.0610352,-0.3400928,-0.1676514,9.8770609,31.40
4.703,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1580713,9.9249611,31.43
4.714,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1484912,9.8914309,31.42
4.725,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.9058008,31.41
4.736,0.0000000,0.0000000,0.0000000,-0.3832031,-0.1676514,9.8483200,31.42
4.747,0.0000000,0.0000000,-0.0610352,-0.3784131,-0.1628613,9.9010105,31.42
4.758,0.0000000,0.0000000,-0.0610352,-0.3784131,-0.1676514,9.8818502,31.41
4.769,0.0000000,0.0610352,-0.0610352,-0.3784131,-0.1676514,9.8770609,31.41
4.780,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1724414,9.8866405,31.40
4.791,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1868115,9.8770609,31.41
4.802,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1772314,9.8914309,31.42
4.813,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1724414,9.8626900,31.41
4.824,-0.0610352,0.0000000,-0.0610352,-0.3640430,-0.1724414,9.8626900,31.40
4.835,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1532813,9.9010105,31.41
4.846,0.0610352,0.0000000,0.0000000,-0.3592529,-0.1628613,9.8866405,31.42
4.857,0.0610352,0.0000000,0.0000000,-0.3592529,-0.1484912,9.8674803,31.43
4.868,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.9249611,31.42
4.879,0.0610352,0.0000000,-0.0610352,-0.3640430,-0.1628613,9.8962212,31.43
4.890,0.0000000,0.0610352,-0.0610352,-0.3640430,-0.1868115,9.9010105,31.42
4.901,0.0000000,0.0610352,0.0000000,-0.3784131,-0.1676514,9.8674803,31.42
4.912,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1724414,9.8818502,31.42
4.923,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8818502,31.42
4.934,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8531103,31.42
4.945,0.0000000,0.0610352,-0.0610352,-0.3736230,-0.1437012,9.9153805,31.42
4.956,0.0000000,0.0000000,-0.0610352,-0.3927832,-0.1676514,9.8962212,31.42
4.967,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1724414,9.8866405,31.40
4.978,0.0000000,0.0610352,0.0000000,-0.3448828,-0.1820215,9.8770609,31.40
4.989,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1724414,9.8674803,31.42
5.000,0.0000000,0.0000000,0.0610352,-0.3640430,-0.1820215,9.9010105,31.42
5.011,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1628613,9.8962212,31.43
5.022,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1628613,9.8866405,31.42
5.033,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1676514,9.9058008,31.42
5.044,0.0000000,0.0610352,0.0000000,-0.3832031,-0.1484912,9.8483200,31.42
5.055,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1724414,9.8722706,31.42
5.066,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.9010105,31.42
5.077,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1628613,9.8818502,31.42
5.088,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1676514,9.8914309,31.41
5.099,0.0610352,0.0000000,0.0000000,-0.3784131,-0.1580713,9.8770609,31.41
5.110,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1676514,9.8722706,31.39
5.121,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1724414,9.8626900,31.40
5.132,0.0610352,0.0000000,-0.0610352,-0.3544629,-0.1676514,9.9105911,31.41
5.143,0.0000000,0.0000000,0.0000000,-0.3400928,-0.1724414,9.8866405,31.42
5.154,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.8818502,31.43
5.165,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1532813,9.8866405,31.42
5.176,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1868115,9.8674803,31.42
5.187,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8770609,31.43
5.198,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1628613,9.8866405,31.43
5.209,0.0000000,0.0000000,0.0610352,-0.3688330,-0.1724414,9.8866405,31.42
5.220,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1484912,9.8914309,31.42
5.231,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8914309,31.41
5.242,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8722706,31.41
5.253,0.0000000,0.0610352,0.0000000,-0.3832031,-0.1772314,9.9010105,31.42
5.264,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.9105911,31.41
5.275,0.0610352,0.0000000,0.0000000,-0.3784131,-0.1484912,9.9153805,31.41
5.286,0.0000000,0.0610352,-0.0610352,-0.3736230,-0.1628613,9.8914309,31.42
5.297,0.0000000,0.0610352,0.0000000,-0.3784131,-0.1628613,9.8770609,31.42
5.308,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1628613,9.8818502,31.39
5.319,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1724414,9.8722706,31.39
5.330,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1580713,9.8866405,31.40
5.341,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1532813,9.9153805,31.41
5.352,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1724414,9.9010105,31.42
5.363,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1724414,9.8914309,31.42
5.374,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1676514,9.8626900,31.42
5.385,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1820215,9.9058008,31.42
5.396,0.0610352,0.0000000,0.0000000,-0.3496729,-0.1676514,9.9201708,31.41
5.407,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1772314,9.8770609,31.41
5.418,0.0610352,0.0000000,-0.0610352,-0.3353027,-0.1628613,9.8818502,31.42
5.429,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1628613,9.8962212,31.41
5.440,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1676514,9.9105911,31.42
5.451,0.0000000,0.0610352,0.0000000,-0.3448828,-0.1532813,9.9153805,31.41
5.462,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1580713,9.8626900,31.40
5.473,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8435307,31.41
5.484,0.0610352,0.0610352,0.0000000,-0.3688330,-0.1676514,9.9010105,31.40
5.495,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8770609,31.40
5.505,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8674803,31.40
5.516,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8770609,31.39
5.527,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8866405,31.41
5.538,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1580713,9.9201708,31.40
5.549,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.9010105,31.41
5.560,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1724414,9.8674803,31.42
5.571,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1628613,9.8626900,31.41
5.582,0.0610352,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8674803,31.40
5.593,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8914309,31.40
5.604,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1820215,9.8722706,31.41
5.615,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1820215,9.9058008,31.42
5.626,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8818502,31.41
5.637,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1820215,9.8818502,31.41
5.648,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1580713,9.8818502,31.40
5.659,0.0610352,0.0000000,0.0000000,-0.3688330,-0.1916016,9.9010105,31.41
5.670,0.0610352,0.0000000,0.0000000,-0.3688330,-0.1868115,9.8818502,31.42
5.681,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8914309,31.43
5.692,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8962212,31.42
5.703,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.9105911,31.41
5.714,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1916016,9.9105911,31.40
5.725,0.0000000,0.0000000,0.0610352,-0.3784131,-0.1916016,9.9153805,31.42
5.736,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1820215,9.9010105,31.41
5.747,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1820215,9.8914309,31.41
5.758,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.9058008,31.42
5.769,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8914309,31.43
5.780,0.0000000,0.0610352,0.0000000,-0.3448828,-0.1724414,9.8962212,31.42
5.791,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1532813,9.8722706,31.42
5.802,0.0610352,0.0000000,-0.0610352,-0.3400928,-0.1676514,9.8914309,31.41
5.813,0.0610352,0.0610352,-0.0610352,-0.3544629,-0.1628613,9.8722706,31.42
5.824,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1532813,9.8770609,31.42
5.835,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8818502,31.42
5.846,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1724414,9.9058008,31.42
5.857,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1532813,9.8866405,31.41
5.868,0.0000000,0.0000000,-0.0610352,-0.3736230,-0.1532813,9.9058008,31.39
5.879,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1484912,9.9249611,31.40
5.890,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8866405,31.40
5.901,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8866405,31.41
5.912,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8962212,31.42
5.923,0.0610352,0.0000000,0.0000000,-0.3736230,-0.1724414,9.8914309,31.42
5.934,0.0610352,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8818502,31.41
5.945,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1772314,9.8866405,31.41
5.956,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8914309,31.42
5.967,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1532813,9.8579006,31.41
5.978,0.0610352,0.0000000,0.0000000,-0.3592529,-0.1628613,9.8962212,31.41
5.989,0.0000000,0.0610352,-0.0610352,-0.3448828,-0.1772314,9.8914309,31.41
6.000,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1580713,9.9153805,31.41
6.011,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.9010105,31.41
6.022,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1820215,9.8818502,31.40
6.033,0.0000000,0.0610352,0.0000000,-0.3448828,-0.1676514,9.8914309,31.41
6.044,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1628613,9.8962212,31.42
6.055,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8818502,31.41
6.066,0.0610352,0.0000000,0.0000000,-0.3448828,-0.1628613,9.8962212,31.42
6.077,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8962212,31.42
6.088,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1676514,9.8866405,31.41
6.099,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1724414,9.9010105,31.41
6.110,0.0610352,0.0000000,-0.0610352,-0.3688330,-0.1724414,9.8962212,31.42
6.121,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.9201708,31.43
6.132,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8866405,31.42
6.143,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8914309,31.42
6.154,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.9249611,31.42
6.165,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1628613,9.9010105,31.42
6.176,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8626900,31.42
6.187,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1868115,9.8722706,31.42
6.198,-0.0610352,0.0000000,0.0000000,-0.3544629,-0.1772314,9.9153805,31.43
6.209,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1724414,9.9105911,31.42
6.220,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1724414,9.9201708,31.42
6.231,0.0000000,0.0610352,0.0000000,-0.3784131,-0.1868115,9.9345407,31.42
6.242,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8626900,31.42
6.253,0.0000000,0.0610352,-0.0610352,-0.3640430,-0.1724414,9.8483200,31.42
6.264,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1724414,9.8770609,31.42
6.275,0.0610352,0.0610352,0.0000000,-0.3640430,-0.1820215,9.8962212,31.41
6.286,0.0000000,0.0610352,-0.0610352,-0.3688330,-0.1628613,9.9010105,31.40
6.297,0.0610352,0.0000000,-0.0610352,-0.3736230,-0.1820215,9.8770609,31.42
6.308,0.0000000,0.0000000,-0.0610352,-0.3879932,-0.1868115,9.8818502,31.42
6.319,0.0000000,0.0000000,-0.0610352,-0.3879932,-0.1724414,9.8531103,31.42
6.330,0.0000000,0.0000000,-0.0610352,-0.3736230,-0.1724414,9.8914309,31.41
6.341,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1628613,9.8818502,31.41
6.352,0.0610352,0.0000000,0.0000000,-0.3736230,-0.1724414,9.8722706,31.41
6.363,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8866405,31.42
6.374,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1580713,9.8962212,31.44
6.385,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1532813,9.8866405,31.42
6.396,0.0000000,0.0610352,0.0000000,-0.3784131,-0.1580713,9.8866405,31.42
6.407,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1580713,9.8722706,31.41
6.418,0.0610352,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8674803,31.41
6.429,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1676514,9.8866405,31.42
6.440,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1628613,9.8770609,31.42
6.451,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1580713,9.8866405,31.41
6.462,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8770609,31.42
6.473,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1580713,9.8674803,31.42
6.484,0.0000000,0.0000000,0.0000000,-0.3832031,-0.1772314,9.8531103,31.42
6.495,0.0000000,0.0000000,0.0000000,-0.3927832,-0.1628613,9.8818502,31.41
6.505,-0.0610352,0.0000000,-0.0610352,-0.3784131,-0.1724414,9.9010105,31.41
6.516,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1820215,9.8579006,31.42
6.527,0.0000000,0.0610352,-0.0610352,-0.3736230,-0.1772314,9.9010105,31.42
6.538,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1772314,9.8770609,31.41
6.549,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1772314,9.8818502,31.42
6.560,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1916016,9.8962212,31.41
6.571,0.0610352,0.0000000,-0.0610352,-0.3832031,-0.1772314,9.9058008,31.41
