Time_seconds,OmegaX_[deg/s],OmegaY_[deg/s],OmegaZ_[deg/s],AccX_[m/s/s],AccY_[m/s/s],AccZ_[m/s/s],Temperature_[C]
6.582,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8866405,31.53
6.593,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1724414,9.8770609,31.53
6.604,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1532813,9.8914309,31.52
6.615,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1676514,9.8770609,31.52
6.626,0.0610352,0.0610352,0.0000000,-0.3496729,-0.1580713,9.9058008,31.52
6.637,0.0610352,0.0610352,0.0000000,-0.3640430,-0.1676514,9.9153805,31.51
6.648,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1916016,9.8962212,31.52
6.659,0.0610352,0.0000000,-0.0610352,-0.3640430,-0.1676514,9.8770609,31.53
6.670,0.0000000,0.0610352,-0.0610352,-0.3784131,-0.1724414,9.8962212,31.54
6.681,0.0000000,0.0610352,0.0000000,-0.3784131,-0.1532813,9.9201708,31.55
6.692,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1484912,9.8722706,31.55
6.703,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1628613,9.8914309,31.54
6.714,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1532813,9.8866405,31.54
6.725,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1772314,9.9105911,31.53
6.736,0.0000000,0.0610352,-0.0610352,-0.3688330,-0.1868115,9.9058008,31.52
6.747,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8818502,31.53
6.758,0.0000000,0.0000000,-0.0610352,-0.3784131,-0.1724414,9.8674803,31.54
6.769,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8770609,31.52
6.780,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8722706,31.52
6.791,0.0000000,0.0000000,0.0000000,-0.3832031,-0.1724414,9.8674803,31.52
6.802,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8962212,31.52
6.813,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1868115,9.8866405,31.52
6.824,0.0000000,0.0610352,-0.0610352,-0.3736230,-0.1772314,9.8914309,31.52
6.835,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1868115,9.8770609,31.52
6.846,0.0000000,0.0610352,-0.0610352,-0.3784131,-0.1868115,9.8722706,31.53
6.857,-0.0610352,0.0000000,-0.0610352,-0.3688330,-0.1532813,9.9010105,31.53
6.868,-0.0610352,0.0610352,0.0000000,-0.3496729,-0.1484912,9.9058008,31.53
6.879,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1676514,9.8962212,31.53
6.890,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1580713,9.9010105,31.52
6.901,0.0610352,0.0610352,0.0000000,-0.3544629,-0.1532813,9.9058008,31.54
6.912,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8914309,31.53
6.923,-0.0610352,0.0000000,-0.0610352,-0.3592529,-0.1676514,9.9010105,31.52
6.934,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8770609,31.53
6.945,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8579006,31.52
6.956,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1580713,9.8770609,31.54
6.967,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1341211,9.8866405,31.52
6.978,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1532813,9.8914309,31.52
6.989,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1628613,9.9249611,31.53
7.000,0.0610352,0.0000000,0.0000000,-0.3592529,-0.1580713,9.8914309,31.53
7.011,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.8674803,31.53
7.022,-0.0610352,0.0000000,0.0000000,-0.3592529,-0.1868115,9.8770609,31.54
7.033,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.8626900,31.54
7.044,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.8770609,31.54
7.055,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8579006,31.53
7.066,0.0000000,0.0000000,-0.0610352,-0.3448828,-0.1676514,9.8674803,31.53
7.077,0.0000000,0.0610352,-0.0610352,-0.3640430,-0.1724414,9.8770609,31.52
7.088,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8770609,31.53
7.099,0.0610352,0.0000000,-0.0610352,-0.3640430,-0.1580713,9.9058008,31.53
7.110,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8962212,31.54
7.121,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8770609,31.53
7.132,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8866405,31.52
7.143,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1772314,9.9058008,31.52
7.154,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1724414,9.9058008,31.53
7.165,0.0000000,0.0000000,-0.0610352,-0.3736230,-0.1628613,9.8770609,31.52
7.176,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1676514,9.8531103,31.54
7.187,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1676514,9.8818502,31.54
7.198,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1820215,9.8674803,31.53
7.209,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.9010105,31.54
7.220,0.0000000,0.0610352,-0.0610352,-0.3784131,-0.1820215,9.9058008,31.53
7.231,0.0000000,0.0610352,0.0000000,-0.3784131,-0.1724414,9.9058008,31.53
7.242,0.0000000,0.0610352,-0.0610352,-0.3544629,-0.1868115,9.8866405,31.52
7.253,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1868115,9.8722706,31.52
7.264,0.0000000,0.0610352,0.0000000,-0.3448828,-0.1628613,9.8866405,31.52
7.275,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1676514,9.8962212,31.52
7.286,0.0000000,0.0610352,-0.0610352,-0.3496729,-0.1676514,9.8818502,31.52
7.297,-0.0610352,0.0610352,-0.0610352,-0.3592529,-0.1772314,9.9058008,31.52
7.308,0.0000000,0.0610352,0.0000000,-0.3832031,-0.1724414,9.8962212,31.53
7.319,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8866405,31.53
7.330,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8770609,31.52
7.341,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1580713,9.8770609,31.52
7.352,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8770609,31.51
7.363,0.0000000,0.0000000,0.0000000,-0.3400928,-0.1628613,9.8674803,31.51
7.374,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1963916,9.8914309,31.51
7.385,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1772314,9.9058008,31.52
7.396,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1820215,9.8818502,31.51
7.407,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1820215,9.8722706,31.52
7.418,0.0000000,0.0610352,0.0000000,-0.3353027,-0.1820215,9.8674803,31.52
7.429,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1724414,9.8818502,31.52
7.440,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1676514,9.8722706,31.52
7.451,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1724414,9.9058008,31.53
7.462,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1772314,9.8866405,31.53
7.473,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8962212,31.52
7.484,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1820215,9.9058008,31.54
7.495,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1532813,9.9153805,31.51
7.505,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1628613,9.8914309,31.53
7.516,0.0000000,0.0000000,-0.0610352,-0.3400928,-0.1820215,9.9058008,31.53
7.527,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1820215,9.9297514,31.53
7.538,-0.0610352,0.0610352,-0.0610352,-0.3544629,-0.1676514,9.8866405,31.53
7.549,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1580713,9.9105911,31.54
7.560,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1532813,9.8914309,31.54
7.571,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1532813,9.8866405,31.52
7.582,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1532813,9.8866405,31.52
7.593,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8722706,31.52
7.604,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1772314,9.9105911,31.54
7.615,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1580713,9.9010105,31.53
7.626,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1916016,9.8962212,31.52
7.637,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1724414,9.9201708,31.51
7.648,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1676514,9.8866405,31.52
7.659,0.0000000,0.0000000,-0.0610352,-0.3353027,-0.1724414,9.8818502,31.52
7.670,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1724414,9.8866405,31.52
7.681,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8866405,31.52
7.692,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1724414,9.8914309,31.51
7.703,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1772314,9.9010105,31.50
7.714,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1676514,9.8866405,31.51
7.725,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1580713,9.8626900,31.54
7.736,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1676514,9.8770609,31.53
7.747,0.0000000,0.0610352,-0.0610352,-0.3784131,-0.1820215,9.8531103,31.53
7.758,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1820215,9.8579006,31.53
7.769,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1820215,9.8962212,31.53
7.780,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1868115,9.8722706,31.51
7.791,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8866405,31.52
7.802,-0.0610352,0.0000000,-0.0610352,-0.3640430,-0.1724414,9.9201708,31.52
7.813,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1724414,9.8770609,31.52
7.824,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1628613,9.8866405,31.52
7.835,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.9058008,31.53
7.846,0.0610352,0.0000000,0.0000000,-0.3736230,-0.1676514,9.9010105,31.53
7.857,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1580713,9.9105911,31.53
7.868,0.0000000,0.0610352,-0.0610352,-0.3640430,-0.1628613,9.8962212,31.52
7.879,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1724414,9.9058008,31.53
7.890,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1820215,9.9058008,31.53
7.901,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8531103,31.52
7.912,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8722706,31.53
7.923,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1772314,9.8818502,31.53
7.934,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1868115,9.8722706,31.53
7.945,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1532813,9.8818502,31.53
7.956,-0.0610352,0.0610352,0.0000000,-0.3784131,-0.1580713,9.9010105,31.52
7.967,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1676514,9.8962212,31.53
7.978,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8866405,31.52
7.989,-0.0610352,0.0610352,0.0000000,-0.3688330,-0.1820215,9.9010105,31.52
8.000,0.0000000,0.0610352,0.0610352,-0.3640430,-0.1724414,9.8866405,31.52
8.011,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1676514,9.9010105,31.50
8.022,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8626900,31.52
8.033,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8770609,31.51
8.044,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8914309,31.51
8.055,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1676514,9.8914309,31.52
8.066,0.0000000,0.0610352,0.0000000,-0.3448828,-0.1916016,9.8866405,31.54
8.077,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1676514,9.8770609,31.52
8.088,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8914309,31.52
8.099,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1963916,9.8483200,31.53
8.110,0.0000000,0.0610352,-0.0610352,-0.3640430,-0.1580713,9.8962212,31.52
8.121,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1580713,9.8770609,31.52
8.132,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8818502,31.52
8.143,0.0610352,0.0000000,-0.0610352,-0.3688330,-0.1437012,9.8914309,31.52
8.154,0.0610352,0.0000000,0.0000000,-0.3736230,-0.1532813,9.8818502,31.51
8.165,0.0610352,0.0000000,0.0000000,-0.3879932,-0.1724414,9.9058008,31.52
8.176,0.0610352,0.0000000,0.0000000,-0.3736230,-0.1484912,9.8674803,31.52
8.187,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1580713,9.8866405,31.52
8.198,-0.0610352,0.0610352,0.0000000,-0.3496729,-0.1580713,9.9058008,31.51
8.209,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1628613,9.8866405,31.52
8.220,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1676514,9.8914309,31.53
8.231,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8866405,31.53
8.242,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1724414,9.9010105,31.53
8.253,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1676514,9.8914309,31.53
8.264,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8722706,31.52
8.275,-0.0610352,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8962212,31.53
8.286,-0.0610352,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8914309,31.52
8.297,-0.0610352,0.0000000,0.0000000,-0.3688330,-0.1868115,9.8818502,31.53
8.308,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1676514,9.8626900,31.53
8.319,0.0000000,0.0000000,-0.0610352,-0.3784131,-0.1676514,9.8866405,31.53
8.330,0.0000000,0.0610352,-0.0610352,-0.3640430,-0.1676514,9.8770609,31.53
8.341,-0.0610352,0.0000000,0.0000000,-0.3544629,-0.1580713,9.8962212,31.53
8.352,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1580713,9.8866405,31.52
8.363,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1628613,9.8914309,31.52
8.374,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1676514,9.9058008,31.52
8.385,0.0000000,0.0610352,0.0000000,-0.3448828,-0.1820215,9.8626900,31.52
8.396,0.0000000,0.0610352,-0.0610352,-0.3736230,-0.1820215,9.8818502,31.51
8.407,0.0000000,0.0610352,0.0000000,-0.3784131,-0.1628613,9.9153805,31.52
8.418,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.8866405,31.52
8.429,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8866405,31.54
8.440,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1724414,9.8866405,31.52
8.451,0.0000000,0.0610352,-0.0610352,-0.3544629,-0.1724414,9.8818502,31.52
8.462,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1772314,9.8626900,31.53
8.473,0.0000000,0.0000000,-0.0610352,-0.3784131,-0.1868115,9.8866405,31.53
8.484,0.0610352,0.0610352,-0.0610352,-0.3784131,-0.1772314,9.8962212,31.53
8.495,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1772314,9.8770609,31.53
8.505,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1772314,9.8818502,31.54
8.516,-0.0610352,0.0000000,0.0000000,-0.3688330,-0.1724414,9.9010105,31.52
8.527,-0.0610352,0.0610352,0.0000000,-0.3688330,-0.1868115,9.8866405,31.52
8.538,-0.0610352,0.0610352,0.0000000,-0.3736230,-0.1724414,9.9153805,31.52
8.549,0.0000000,0.0610352,0.0000000,-0.3784131,-0.1628613,9.8962212,31.52
8.560,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1628613,9.9010105,31.52
8.571,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8626900,31.51
8.582,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1772314,9.8531103,31.51
8.593,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1676514,9.9010105,31.52
8.604,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.9058008,31.51
8.615,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1724414,9.9058008,31.51
8.626,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.9105911,31.52
8.637,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1580713,9.8914309,31.53
8.648,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1532813,9.8626900,31.52
8.659,0.0610352,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8770609,31.51
8.670,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8770609,31.51
8.681,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1724414,9.8866405,31.51
8.692,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.9058008,31.52
8.703,0.0610352,0.0000000,0.0000000,-0.3879932,-0.1676514,9.8674803,31.51
8.714,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1916016,9.8770609,31.52
8.725,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1676514,9.8914309,31.50
8.736,0.0000000,0.0610352,0.0000000,-0.3400928,-0.1628613,9.9249611,31.49
8.747,0.0000000,0.0000000,0.0000000,-0.3400928,-0.1580713,9.9058008,31.50
8.758,0.0000000,0.0610352,0.0000000,-0.3400928,-0.1724414,9.8770609,31.51
8.769,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1580713,9.8722706,31.51
8.780,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1772314,9.8531103,31.52
8.791,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1820215,9.8770609,31.53
8.802,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1868115,9.8866405,31.52
8.813,0.0000000,0.0610352,0.0000000,-0.3448828,-0.1772314,9.8770609,31.52
8.824,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1628613,9.8531103,31.53
8.835,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.8674803,31.53
8.846,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1580713,9.8818502,31.52
8.857,0.0000000,0.0000000,-0.0610352,-0.3784131,-0.1532813,9.9010105,31.52
8.868,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1580713,9.8866405,31.52
8.879,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1532813,9.9058008,31.51
8.890,0.0610352,0.0000000,0.0000000,-0.3544629,-0.1580713,9.9010105,31.51
8.901,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8914309,31.52
8.912,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1868115,9.9058008,31.52
8.923,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1772314,9.9201708,31.52
8.934,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1676514,9.9058008,31.52
8.945,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1724414,9.8818502,31.52
8.956,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1772314,9.9058008,31.52
8.967,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1724414,9.8914309,31.52
8.978,0.0000000,0.0000000,-0.0610352,-0.3784131,-0.1772314,9.8770609,31.52
8.989,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1676514,9.8626900,31.52
9.000,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1724414,9.8722706,31.52
9.011,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1628613,9.8770609,31.52
9.022,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1532813,9.8914309,31.51
9.033,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1580713,9.8866405,31.51
9.044,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8962212,31.52
9.055,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8914309,31.52
9.066,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1628613,9.8914309,31.52
9.077,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8579006,31.52
9.088,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1676514,9.8674803,31.53
9.099,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1724414,9.8531103,31.53
9.110,0.0000000,0.0610352,-0.0610352,-0.3736230,-0.1963916,9.8626900,31.53
9.121,-0.0610352,0.0610352,0.0000000,-0.3688330,-0.1820215,9.8435307,31.52
9.132,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1724414,9.9010105,31.51
9.143,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8962212,31.52
9.154,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1772314,9.8579006,31.52
9.165,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1628613,9.8722706,31.52
9.176,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1628613,9.8866405,31.50
9.187,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8818502,31.51
9.198,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1724414,9.8674803,31.51
9.209,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1580713,9.8770609,31.50
9.220,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1772314,9.8770609,31.52
9.231,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1820215,9.8962212,31.50
9.242,0.0000000,0.0000000,0.0000000,-0.3353027,-0.1963916,9.8770609,31.51
9.253,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1628613,9.8818502,31.51
9.264,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1676514,9.8722706,31.51
9.275,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1772314,9.8722706,31.50
9.286,0.0610352,0.0000000,-0.0610352,-0.3544629,-0.1580713,9.8818502,31.51
9.297,0.0610352,0.0610352,0.0000000,-0.3640430,-0.1676514,9.8770609,31.52
9.308,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1532813,9.8626900,31.52
9.319,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1484912,9.9058008,31.51
9.330,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8866405,31.51
9.341,0.0000000,0.0610352,-0.0610352,-0.3640430,-0.1676514,9.8818502,31.52
9.352,0.0610352,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8579006,31.51
9.363,0.0610352,0.0610352,0.0000000,-0.3592529,-0.1724414,9.8626900,31.51
9.374,0.0610352,0.0610352,0.0000000,-0.3640430,-0.1532813,9.8962212,31.52
9.385,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1484912,9.8674803,31.52
9.396,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8770609,31.51
9.407,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1676514,9.8770609,31.52
9.418,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1820215,9.8914309,31.52
9.429,0.0000000,0.0000000,0.0610352,-0.3592529,-0.1868115,9.9058008,31.51
9.440,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1868115,9.8914309,31.51
9.451,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8722706,31.51
9.462,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1676514,9.8962212,31.51
9.473,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1772314,9.8818502,31.50
9.484,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1676514,9.8818502,31.52
9.495,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1676514,9.8914309,31.51
9.505,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1676514,9.9010105,31.50
9.516,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1580713,9.8866405,31.51
9.527,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1916016,9.9153805,31.51
9.538,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1916016,9.8914309,31.51
9.549,-0.0610352,0.0610352,-0.0610352,-0.3640430,-0.1772314,9.9010105,31.51
9.560,0.0000000,0.0610352,-0.0610352,-0.3544629,-0.1820215,9.8770609,31.51
9.571,0.0000000,0.0000000,0.0000000,-0.3305127,-0.1628613,9.8626900,31.52
9.582,0.0000000,0.0610352,-0.0610352,-0.3544629,-0.1580713,9.8962212,31.52
9.593,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1676514,9.8579006,31.52
9.604,0.0000000,0.0000000,-0.0610352,-0.3448828,-0.1580713,9.8626900,31.52
9.615,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1437012,9.8914309,31.53
9.626,0.0610352,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8722706,31.53
9.637,0.0610352,0.0000000,0.0610352,-0.3640430,-0.1772314,9.9010105,31.53
9.648,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1916016,9.9105911,31.54
9.659,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8866405,31.54
9.670,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8770609,31.53
9.681,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1580713,9.8770609,31.53
9.692,0.0000000,-0.0610352,0.0000000,-0.3640430,-0.1580713,9.8770609,31.52
9.703,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.9010105,31.51
9.714,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1484912,9.8962212,31.51
9.725,0.0000000,0.0000000,0.0610352,-0.3736230,-0.1772314,9.8770609,31.52
9.736,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8866405,31.53
9.747,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8722706,31.52
9.758,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1868115,9.8962212,31.52
9.769,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8674803,31.52
9.780,0.0000000,0.0000000,0.0000000,-0.3879932,-0.1916016,9.8722706,31.52
9.791,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1868115,9.8866405,31.51
9.802,0.0000000,0.0610352,-0.0610352,-0.3784131,-0.1820215,9.8914309,31.51
9.813,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1724414,9.9105911,31.52
9.824,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.8818502,31.52
9.835,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8531103,31.51
9.846,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1820215,9.8339500,31.52
9.857,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8626900,31.51
9.868,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1724414,9.8818502,31.52
